angle (deg),case,psnr_bc,psnr_sr_1,psnr_sr_2,psnr_sr_3,scale,shape,slide,ssim_bc,ssim_sr_1,ssim_sr_2,ssim_sr_3,weight
198.0,case01015,14.19061160693853,15.548204731837247,15.96555485798979,15.415467692562705,4.0,"(256, 256)",3.0,0.12618497686900615,0.24929169313256064,0.2759399535223517,0.23970864870150446,t1
216.0,case01015,14.87008356333153,12.895571250738445,14.009188401649213,14.541645163615529,2.0,"(256, 256)",3.0,0.2569464525240318,0.20974350482009357,0.2510241342964559,0.32259625210038123,t1
216.0,case01015,14.19061160693853,13.727273352369087,13.920480746992748,13.470480898190678,4.0,"(256, 256)",3.0,0.12618497686900615,0.25630531236226,0.2703331060525604,0.24632845673040887,t1
234.0,case01015,14.87008356333153,13.59029417731328,13.053509022433417,13.576364077085639,2.0,"(256, 256)",3.0,0.2569464525240318,0.22397709556973783,0.21149369796258718,0.22497596698865263,t1
234.0,case01015,14.19061160693853,13.2455087458098,13.461648093176583,13.095142652153843,4.0,"(256, 256)",3.0,0.12618497686900615,0.2476171186901677,0.26083136690493924,0.23981749644050754,t1
252.0,case01015,14.87008356333153,13.047388473854902,13.50500447264724,13.995249204529546,2.0,"(256, 256)",3.0,0.2569464525240318,0.16516674992551297,0.17555813123808162,0.199433594983006,t1
252.0,case01015,14.19061160693853,15.817824198341166,16.126392633973243,15.63671148765517,4.0,"(256, 256)",3.0,0.12618497686900615,0.25476466704767736,0.27757166098391506,0.24268164492040917,t1
270.0,case01015,14.87008356333153,13.998116525900407,16.146305010496636,16.243995694891687,2.0,"(256, 256)",3.0,0.2569464525240318,0.0912212243685065,0.21243934251284705,0.23955125843814556,t1
270.0,case01015,14.19061160693853,22.901634950437966,22.735347821882023,22.908518322069543,4.0,"(256, 256)",3.0,0.12618497686900615,0.4930746045288851,0.4393931856053659,0.5489566890774946,t1
288.0,case01015,14.87008356333153,10.796939726165135,13.009448412197969,13.41595528816038,2.0,"(256, 256)",3.0,0.2569464525240318,0.1422837585578637,0.16758341413813754,0.17977196759761818,t1
288.0,case01015,14.19061160693853,15.924219029289555,16.162574176643613,15.483877297031858,4.0,"(256, 256)",3.0,0.12618497686900615,0.2579667590021993,0.28242317423766206,0.24186778608864248,t1
306.0,case01015,14.87008356333153,10.961636568784417,14.37936049262374,14.499421313734551,2.0,"(256, 256)",3.0,0.2569464525240318,0.19241028268856394,0.3024817717112932,0.3042583096871363,t1
306.0,case01015,14.19061160693853,13.676999501650858,13.832284253180687,13.43352091934789,4.0,"(256, 256)",3.0,0.12618497686900615,0.25727858678435245,0.2704565839450153,0.24812307822498508,t1
324.0,case01015,14.87008356333153,14.15800719616033,12.211699620808067,12.803872615779998,2.0,"(256, 256)",3.0,0.2569464525240318,0.2518400382760854,0.2045986880803157,0.21161469469577726,t1
324.0,case01015,14.19061160693853,13.506117792429944,13.697987266330689,13.342374939141079,4.0,"(256, 256)",3.0,0.12618497686900615,0.25506059711950846,0.26813491003188733,0.2473359614692081,t1
342.0,case01015,14.87008356333153,13.12082481680305,11.567161251913067,14.858298044248173,2.0,"(256, 256)",3.0,0.2569464525240318,0.17172434220464453,0.15292447671352402,0.2782911338655364,t1
342.0,case01015,14.19061160693853,16.513740186947672,16.810721854190568,16.211787642263115,4.0,"(256, 256)",3.0,0.12618497686900615,0.27543316306792537,0.29852702727470937,0.260048443176982,t1
0.0,case01015,13.672880477121813,14.504390065032782,14.595702634647566,15.452271176642633,2.0,"(256, 256)",4.0,0.14772230617588525,0.14191661639835698,0.15232802398359427,0.5635560730280735,t1
0.0,case01015,12.757882155109762,21.04286261224596,20.55356242928291,21.54698543167644,4.0,"(256, 256)",4.0,0.0941036805383197,0.3093063703609449,0.2623073729508083,0.4459539883406547,t1
18.0,case01015,13.672880477121813,12.800693499431217,13.23293828228913,14.394836652409282,2.0,"(256, 256)",4.0,0.14772230617588525,0.1745284087189291,0.1852175396729391,0.31638060160965215,t1
18.0,case01015,12.757882155109762,14.882138649163759,15.241627869603409,14.70161530409734,4.0,"(256, 256)",4.0,0.0941036805383197,0.25245581818351787,0.2788388175891795,0.2421966190366194,t1
36.0,case01015,13.672880477121813,12.352136744350666,13.618697669479875,12.505388969405683,2.0,"(256, 256)",4.0,0.14772230617588525,0.21630088253143534,0.2954036794247847,0.22808671973755112,t1
36.0,case01015,12.757882155109762,13.716602193431127,13.853190999401143,13.484409325173466,4.0,"(256, 256)",4.0,0.0941036805383197,0.2701296569576068,0.2848600574414353,0.2602758081545239,t1
54.0,case01015,13.672880477121813,13.852099559877793,12.973689885340923,12.977873183875538,2.0,"(256, 256)",4.0,0.14772230617588525,0.2560556528574915,0.22277447515868576,0.22288457038593662,t1
54.0,case01015,12.757882155109762,14.350795621234713,14.558337761992489,14.188923904232231,4.0,"(256, 256)",4.0,0.0941036805383197,0.2805105501729363,0.29773710016728033,0.2710910958586407,t1
72.0,case01015,13.672880477121813,12.312505471643806,13.101519544567122,13.919041284434206,2.0,"(256, 256)",4.0,0.14772230617588525,0.16394056643154817,0.18563472016536983,0.26397757214195716,t1
72.0,case01015,12.757882155109762,15.61766054931857,15.926903488798569,15.321937479241505,4.0,"(256, 256)",4.0,0.0941036805383197,0.2649120526801997,0.28878750714501894,0.24996931647977785,t1
90.0,case01015,13.672880477121813,14.154514748127252,14.446265752909738,13.747593472432008,2.0,"(256, 256)",4.0,0.14772230617588525,0.11980224588562054,0.15523406655434224,0.09957356365315871,t1
90.0,case01015,12.757882155109762,21.89341919016213,21.65797173221071,22.50540066455992,4.0,"(256, 256)",4.0,0.0941036805383197,0.3435934385196556,0.2976412374790012,0.4745971359162772,t1
108.0,case01015,13.672880477121813,11.562274415816862,13.194023667900279,14.520572538427185,2.0,"(256, 256)",4.0,0.14772230617588525,0.15243509704337904,0.17751706491619773,0.3107137651036845,t1
108.0,case01015,12.757882155109762,14.672768120386483,14.83707486933779,14.420071067779205,4.0,"(256, 256)",4.0,0.0941036805383197,0.24317995608666698,0.263753038180063,0.2314368827822834,t1
126.0,case01015,13.672880477121813,11.687765651458113,12.426204136554835,12.617584373506507,2.0,"(256, 256)",4.0,0.14772230617588525,0.19968878197395537,0.2131399467641415,0.21814155036872854,t1
126.0,case01015,12.757882155109762,15.362592283286025,15.626735357157894,15.1481323582399,4.0,"(256, 256)",4.0,0.0941036805383197,0.2969713050484222,0.31861554835954536,0.28469014315709174,t1
144.0,case01015,13.672880477121813,13.297297746487246,13.307568882259485,13.335469042190134,2.0,"(256, 256)",4.0,0.14772230617588525,0.2234762395602056,0.2238906561522836,0.22476560820593686,t1
144.0,case01015,12.757882155109762,14.10601841493495,14.274803552352074,13.912072276874133,4.0,"(256, 256)",4.0,0.0941036805383197,0.2713308708187789,0.28750534584328363,0.2610734247450076,t1
162.0,case01015,13.672880477121813,12.982746085102853,14.135571309769169,12.618355228949573,2.0,"(256, 256)",4.0,0.14772230617588525,0.17474225724864054,0.2923122050414659,0.16435068834712485,t1
162.0,case01015,12.757882155109762,14.50651706436205,14.767764883300615,14.343780084591952,4.0,"(256, 256)",4.0,0.0941036805383197,0.23830543409099494,0.25871344456211476,0.2273321152443631,t1
180.0,case01015,13.672880477121813,13.848838897833629,13.687579022846933,13.16041990749837,2.0,"(256, 256)",4.0,0.14772230617588525,0.1024072301132279,0.09691185609820889,0.08411733191976667,t1
180.0,case01015,12.757882155109762,19.652277882920448,19.35519430813863,19.761467243689857,4.0,"(256, 256)",4.0,0.0941036805383197,0.24366623550783742,0.22183143406958433,0.24825319646284105,t1
198.0,case01015,13.672880477121813,12.967956895895846,12.84375093754309,12.485034241020754,2.0,"(256, 256)",4.0,0.14772230617588525,0.17181036770330468,0.1686658719313829,0.16087006492628558,t1
198.0,case01015,12.757882155109762,14.403361932864748,14.60646634857711,14.198120149296285,4.0,"(256, 256)",4.0,0.0941036805383197,0.2361797528214545,0.2567254559722426,0.22573317303686075,t1
216.0,case01015,13.672880477121813,12.64197141471568,13.63003301244143,12.317312925296855,2.0,"(256, 256)",4.0,0.14772230617588525,0.21636309014265764,0.297023189096716,0.208242282268757,t1
216.0,case01015,12.757882155109762,13.308790281264514,13.486992190916657,13.197326018015424,4.0,"(256, 256)",4.0,0.0941036805383197,0.2573264812142726,0.27203553177637085,0.24927687208571606,t1
234.0,case01015,13.672880477121813,11.634370709892297,13.712746171959406,13.363452146223931,2.0,"(256, 256)",4.0,0.14772230617588525,0.19834901408491115,0.23571552564395137,0.2250116707641394,t1
234.0,case01015,12.757882155109762,14.220363980114934,14.420105681767605,14.049489928718213,4.0,"(256, 256)",4.0,0.0941036805383197,0.27216426031535235,0.28873983439576756,0.26220693556016267,t1
252.0,case01015,13.672880477121813,13.547645234711421,12.367984561723302,14.182031201113588,2.0,"(256, 256)",4.0,0.14772230617588525,0.20174899224181442,0.16030145174476437,0.30877460052061456,t1
252.0,case01015,12.757882155109762,15.299994247138851,15.604816073747356,15.084926816601463,4.0,"(256, 256)",4.0,0.0941036805383197,0.25396921205977163,0.2771712807046351,0.24088531712317532,t1
270.0,case01015,13.672880477121813,13.328401366293186,13.585746026033958,13.08710685155804,2.0,"(256, 256)",4.0,0.14772230617588525,0.08842981204340386,0.09635315149745545,0.08356857246483268,t1
270.0,case01015,12.757882155109762,20.726901307055357,21.031438375218606,21.449591115688662,4.0,"(256, 256)",4.0,0.0941036805383197,0.32618531470308965,0.3565592772329632,0.4478999604965687,t1
288.0,case01015,13.672880477121813,12.845682326692756,14.097699384133085,12.90961427925252,2.0,"(256, 256)",4.0,0.14772230617588525,0.16662678349797352,0.29058497306574393,0.17545285469978053,t1
288.0,case01015,12.757882155109762,14.256354582350017,14.569231321197158,14.10574656030105,4.0,"(256, 256)",4.0,0.0941036805383197,0.23422377132898797,0.2577395871649981,0.22515719474060258,t1
306.0,case01015,13.672880477121813,12.247568847502695,13.541562197000687,12.792414138766734,2.0,"(256, 256)",4.0,0.14772230617588525,0.21055038704326207,0.28285040244508486,0.22578527083518327,t1
306.0,case01015,12.757882155109762,13.573794214070611,13.838678769598388,13.479797094384626,4.0,"(256, 256)",4.0,0.0941036805383197,0.2641731243371084,0.2808541923827694,0.2566342376371609,t1
324.0,case01015,13.672880477121813,12.681482427656174,13.92921177309615,13.71385629375931,2.0,"(256, 256)",4.0,0.14772230617588525,0.21567657521287725,0.24717362646004487,0.23823730880677918,t1
324.0,case01015,12.757882155109762,14.519346008949707,14.767072564923849,14.381883479759086,4.0,"(256, 256)",4.0,0.0941036805383197,0.2824573513019809,0.30056315027747543,0.2732635274914967,t1
342.0,case01015,13.672880477121813,13.827550377164874,13.680080576344757,12.861179865473451,2.0,"(256, 256)",4.0,0.14772230617588525,0.24019343115722291,0.22077134178202512,0.17821547102598678,t1
342.0,case01015,12.757882155109762,14.898410541940926,15.099739698019036,14.632577034465228,4.0,"(256, 256)",4.0,0.0941036805383197,0.2515239822375331,0.2701744153009523,0.238369319211864,t1
0.0,case01015,13.990832516602973,11.023756319550202,12.858763743649533,13.035940145175664,2.0,"(256, 256)",5.0,0.2565201361237204,0.06517524484531706,0.09469903403864081,0.10257532130318964,t1
0.0,case01015,12.57917915551085,22.32831709440405,21.76677416580366,21.8840724653704,4.0,"(256, 256)",5.0,0.10861096802780444,0.4253506792490086,0.3282708103461748,0.35046496435464164,t1
18.0,case01015,13.990832516602973,12.639425931897698,13.195789799883848,12.161031267581144,2.0,"(256, 256)",5.0,0.2565201361237204,0.18435704196871683,0.2145916921064563,0.17138029908049,t1
18.0,case01015,12.57917915551085,13.657842627352867,13.944626502388399,13.472489464361546,4.0,"(256, 256)",5.0,0.10861096802780444,0.23778438560938953,0.2609967947223762,0.2280928070261982,t1
36.0,case01015,13.990832516602973,12.971964809358917,13.119851375410562,12.973565236550499,2.0,"(256, 256)",5.0,0.2565201361237204,0.24515440979141376,0.2554266368307907,0.24621795808027977,t1
36.0,case01015,12.57917915551085,13.125132365533593,13.317196753932985,12.969410610618263,4.0,"(256, 256)",5.0,0.10861096802780444,0.2681789377118895,0.28441133447615,0.2594983909873273,t1
54.0,case01015,13.990832516602973,11.129146718886016,12.766773156541817,12.208699580711206,2.0,"(256, 256)",5.0,0.2565201361237204,0.20401055779750046,0.2345117976942662,0.21885606827112228,t1
54.0,case01015,12.57917915551085,13.366969583163975,13.501277338656745,13.18598124665632,4.0,"(256, 256)",5.0,0.10861096802780444,0.27163850554986724,0.28691153045404383,0.26213201722476837,t1
72.0,case01015,13.990832516602973,13.236485882571076,12.69622803062772,13.600378517202437,2.0,"(256, 256)",5.0,0.2565201361237204,0.2652317050870895,0.18814042014594834,0.31727996268604697,t1
72.0,case01015,12.57917915551085,14.008625529382051,14.351422510551881,13.834090999951972,4.0,"(256, 256)",5.0,0.10861096802780444,0.24162976572897693,0.26398525002801587,0.23037608877666713,t1
90.0,case01015,13.990832516602973,13.27796351977701,11.220061689758767,12.717897279580352,2.0,"(256, 256)",5.0,0.2565201361237204,0.11573961649288603,0.061765802984777525,0.08596745142478274,t1
90.0,case01015,12.57917915551085,20.9160353625425,20.6731814720866,20.83197433862566,4.0,"(256, 256)",5.0,0.10861096802780444,0.22280308302697013,0.2104665220357025,0.2219810352230491,t1
108.0,case01015,13.990832516602973,11.886955750541786,11.573688212517725,13.0567335176122,2.0,"(256, 256)",5.0,0.2565201361237204,0.1610083101742619,0.15590978711480688,0.1960148601385307,t1
108.0,case01015,12.57917915551085,13.637963091530985,13.907370475269328,13.532844650275566,4.0,"(256, 256)",5.0,0.10861096802780444,0.2315954570289137,0.2537923096231369,0.22297355329081678,t1
126.0,case01015,13.990832516602973,12.936027086741069,12.502386460675666,13.060484198460792,2.0,"(256, 256)",5.0,0.2565201361237204,0.237832858134433,0.22040717839775661,0.24662528736906028,t1
126.0,case01015,12.57917915551085,13.918192589860192,14.155578802772208,13.770406975602645,4.0,"(256, 256)",5.0,0.10861096802780444,0.2770686573764384,0.2964235389130945,0.26690615739120666,t1
144.0,case01015,13.990832516602973,12.77804246164335,12.061069186351112,13.235215637176335,2.0,"(256, 256)",5.0,0.2565201361237204,0.229852635726377,0.20904854085176747,0.25913167874899784,t1
144.0,case01015,12.57917915551085,13.283704335025728,13.463237783447486,13.10831617379278,4.0,"(256, 256)",5.0,0.10861096802780444,0.2651265026154874,0.28140976575454685,0.2552572267090149,t1
162.0,case01015,13.990832516602973,11.620547865029117,12.625816617723762,11.213860596223697,2.0,"(256, 256)",5.0,0.2565201361237204,0.15364058525181037,0.18169703398423262,0.14862492932396987,t1
162.0,case01015,12.57917915551085,13.36986060653269,13.59915885489562,13.205265282881829,4.0,"(256, 256)",5.0,0.10861096802780444,0.22593271906969628,0.24471784586522002,0.21539626321741362,t1
180.0,case01015,13.990832516602973,10.559599624381498,12.525563376769028,12.214901475125032,2.0,"(256, 256)",5.0,0.2565201361237204,0.06016876008045419,0.08358354018909683,0.07681844982425207,t1
180.0,case01015,12.57917915551085,19.924702312133633,19.158690365771456,19.305102430188715,4.0,"(256, 256)",5.0,0.10861096802780444,0.23872054265242162,0.2104290765925811,0.21829299177723166,t1
198.0,case01015,13.990832516602973,13.404984896604264,11.545225197407643,13.223052135488393,2.0,"(256, 256)",5.0,0.2565201361237204,0.23169994649225445,0.1519624572217131,0.21110935685700552,t1
198.0,case01015,12.57917915551085,13.263448609450029,13.435937994895228,13.10522523940357,4.0,"(256, 256)",5.0,0.10861096802780444,0.22229261255390587,0.2412508556330576,0.2132279314881797,t1
216.0,case01015,13.990832516602973,10.846216212586764,12.520257644390755,12.126419733199414,2.0,"(256, 256)",5.0,0.2565201361237204,0.1928584497302759,0.21919322933468263,0.2094770828890797,t1
216.0,case01015,12.57917915551085,12.644633167992914,12.827314423192842,12.52796722110805,4.0,"(256, 256)",5.0,0.10861096802780444,0.25354297595274894,0.2685749965975584,0.2453280055789327,t1
234.0,case01015,13.990832516602973,13.168683368276753,12.889430219304057,12.603920701991129,2.0,"(256, 256)",5.0,0.2565201361237204,0.2566668037773727,0.2342341921123173,0.22256450367032143,t1
234.0,case01015,12.57917915551085,13.469014574670544,13.676906343431053,13.330844684196567,4.0,"(256, 256)",5.0,0.10861096802780444,0.2672719080462938,0.28370976018533367,0.257665388620283,t1
252.0,case01015,13.990832516602973,13.044223679961377,11.310894661028216,12.991189387784601,2.0,"(256, 256)",5.0,0.2565201361237204,0.212943509120144,0.15031193834947143,0.2067341155730395,t1
252.0,case01015,12.57917915551085,13.721125587964858,13.94426651576985,13.583326360332473,4.0,"(256, 256)",5.0,0.10861096802780444,0.23158994581729994,0.2506516867748674,0.22111434577221692,t1
270.0,case01015,13.990832516602973,13.423098354781079,13.942155159648028,12.689843566606898,2.0,"(256, 256)",5.0,0.2565201361237204,0.14068148763942112,0.12449009308180241,0.0902323890836021,t1
270.0,case01015,12.57917915551085,22.08431595146598,21.9364021607417,22.642973789961616,4.0,"(256, 256)",5.0,0.10861096802780444,0.3453973202775393,0.3226428175397446,0.42623024269723087,t1
288.0,case01015,13.990832516602973,11.821216402018033,11.557049211852494,13.699376349980945,2.0,"(256, 256)",5.0,0.2565201361237204,0.15922567554631495,0.1558041860019584,0.2843295554427685,t1
